minute,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,gameweek
21,Phil Foden,Manchester City,0.05,,Blocked,21,Left Foot,,Bernardo Silva,Pass (Live),Rodri,Pass (Live),5
22,Ruben Dias,Manchester City,0.03,0.05,Saved,13,Head,,Bernardo Silva,Pass (Live),Rodri,Pass (Live),5
28,Erling Haaland,Manchester City,0.08,,Blocked,16,Left Foot,,Phil Foden,Pass (Live),Rodri,Pass (Live),5
28,Rodri,Manchester City,0.02,0.07,Saved,25,Right Foot,,Rodri,Take-On,Julian Alvarez,Pass (Live),5
35,James Ward-Prowse,West Ham,0.04,0.15,Saved,21,Right Foot,Deflected,Emerson Palmieri,Pass (Live),Lucas Paqueta,Pass (Live),5
36,James Ward-Prowse,West Ham,0.53,0.86,Goal,8,Head,,Vladimir Coufal,Pass (Live),Jarrod Bowen,Pass (Live),5
38,Julian Alvarez,Manchester City,0.02,,Blocked,29,Right Foot,,Rodri,Pass (Live),Manuel Akanji,Pass (Live),5
42,Erling Haaland,Manchester City,0.58,,Blocked,3,Right Foot,,Jeremy Doku,Pass (Live),Jeremy Doku,Take-On,5
43,Jeremy Doku,Manchester City,0.01,,Blocked,26,Right Foot,Volley,Julian Alvarez,Pass (Live),Rodri,Pass (Live),5
44,Rodri,Manchester City,0.02,,Off Target,34,Right Foot,,Josko Gvardiol,Pass (Live),Jeremy Doku,Pass (Live),5
45,Phil Foden,Manchester City,0.03,,Blocked,22,Left Foot,Volley,Erling Haaland,Pass (Live),Jeremy Doku,Pass (Live),5
45+3,Phil Foden,Manchester City,0.03,,Blocked,23,Left Foot,,Rodri,Pass (Live),Julian Alvarez,Pass (Live),5
46,Jeremy Doku,Manchester City,0.06,0.61,Goal,12,Right Foot,,Julian Alvarez,Pass (Live),Rodri,Pass (Live),5
49,Phil Foden,Manchester City,0.01,,Blocked,26,Left Foot,,Manuel Akanji,Pass (Live),Phil Foden,Pass (Live),5
49,Phil Foden,Manchester City,0.03,0.44,Saved,11,Head,,Julian Alvarez,Pass (Live),Bernardo Silva,Pass (Live),5
49,Josko Gvardiol,Manchester City,0.06,,Off Target,17,Left Foot,Volley,Phil Foden,Shot,,,5
52,Julian Alvarez,Manchester City,0.04,,Woodwork,31,Right Foot,Free kick,Rodri,Fouled,Bernardo Silva,Pass (Live),5
53,Erling Haaland,Manchester City,0.40,0.90,Saved,11,Left Foot,Volley,Rodri,Pass (Live),Rodri,Interception,5
57,Rodri,Manchester City,0.04,,Off Target,27,Left Foot,,Kyle Walker,Pass (Live),Phil Foden,Pass (Live),5
59,Erling Haaland,Manchester City,0.21,0.10,Saved,6,Head,,Bernardo Silva,Pass (Live),Julian Alvarez,Pass (Live),5
60,Emerson Palmieri,West Ham,0.06,,Blocked,17,Left Foot,,Emerson Palmieri,Take-On,Michail Antonio,Pass (Live),5
61,Kurt Zouma,West Ham,0.06,0.32,Saved,10,Head,,James Ward-Prowse,Pass (Dead),Emerson Palmieri,Shot,5
65,Josko Gvardiol,Manchester City,0.02,0.14,Saved,24,Right Foot,Deflected,Jeremy Doku,Pass (Live),Josko Gvardiol,Pass (Live),5
76,Bernardo Silva,Manchester City,0.35,0.98,Goal,5,Left Foot,Volley,Julian Alvarez,Pass (Live),Bernardo Silva,Pass (Live),5
82,Erling Haaland,Manchester City,0.36,0.18,Saved,10,Left Foot,Volley,Kyle Walker,Pass (Live),Bernardo Silva,Pass (Live),5
86,Erling Haaland,Manchester City,0.08,0.61,Goal,12,Left Foot,,Bernardo Silva,Pass (Live),Julian Alvarez,Pass (Live),5
90,Nayef Aguerd,West Ham,0.02,,Off Target,13,Head,,James Ward-Prowse,Pass (Dead),Kudus Mohammed,Fouled,5
18,Ollie Watkins,Aston Villa,0.16,0.49,Saved,16,Right Foot,,,,,,5
19,Lucas Digne,Aston Villa,0.03,,Off Target,17,Left Foot,Volley,John McGinn,Pass (Live),Douglas Luiz,Pass (Dead),5
19,Moussa Diaby,Aston Villa,0.06,,Blocked,22,Left Foot,,Nicolo Zaniolo,Pass (Live),Lucas Digne,Pass (Live),5
22,Nicolo Zaniolo,Aston Villa,0.03,,Blocked,13,Left Foot,,,,,,5
29,Eberechi Eze,Crystal Palace,0.03,,Off Target,14,Right Foot,,Jeffrey Schlupp,Pass (Live),Odsonne Edouard,Pass (Live),5
37,Matty Cash,Aston Villa,0.45,,Off Target,10,Left Foot,,Nicolo Zaniolo,Pass (Live),Nicolo Zaniolo,Take-On,5
38,Matty Cash,Aston Villa,0.23,,Off Target,8,Head,,Lucas Digne,Pass (Live),Nicolo Zaniolo,Pass (Live),5
42,Eberechi Eze,Crystal Palace,0.03,,Blocked,24,Right Foot,,Odsonne Edouard,Pass (Live),Jean-Philippe Mateta,Pass (Live),5
45+5,Moussa Diaby,Aston Villa,0.05,,Blocked,21,Right Foot,,Nicolo Zaniolo,Pass (Live),Matty Cash,Pass (Live),5
47,Odsonne Edouard,Crystal Palace,0.31,0.09,Goal,17,Left Foot,,Jean-Philippe Mateta,Pass (Live),Cheick Doucoure,Pass (Live),5
62,Ollie Watkins,Aston Villa,0.19,,Off Target,7,Head,,Moussa Diaby,Pass (Live),Leon Bailey,Pass (Live),5
66,Youri Tielemans,Aston Villa,0.08,,Blocked,22,Right Foot,,Ollie Watkins,Pass (Live),Lucas Digne,Pass (Live),5
71,Joel Ward,Crystal Palace,0.45,,Off Target,6,Head,,Joachim Andersen,Pass (Live),Eberechi Eze,Pass (Dead),5
72,Jhon Duran,Aston Villa,0.05,0.03,Saved,22,Left Foot,Volley,Douglas Luiz,Pass (Live),Leon Bailey,Take-On,5
76,Ollie Watkins,Aston Villa,0.19,,Blocked,15,Right Foot,,Ollie Watkins,Pass (Live),Lucas Digne,Pass (Live),5
76,Leon Bailey,Aston Villa,0.14,,Blocked,16,Left Foot,,Ollie Watkins,Shot,,,5
76,Ollie Watkins,Aston Villa,0.07,,Woodwork,16,Right Foot,,Leon Bailey,Shot,,,5
82,Eberechi Eze,Crystal Palace,0.33,0.46,Saved,10,Right Foot,,Cheick Doucoure,Pass (Live),Cheick Doucoure,Take-On,5
83,Eberechi Eze,Crystal Palace,0.02,0.12,Saved,26,Right Foot,,Odsonne Edouard,Pass (Live),,,5
87,Jhon Duran,Aston Villa,0.05,0.09,Goal,17,Left Foot,Volley,Lucas Digne,Pass (Live),Douglas Luiz,Pass (Live),5
90+8,Douglas Luiz (pen),Aston Villa,0.79,0.95,Goal,13,Right Foot,,Ollie Watkins,Fouled,Youri Tielemans,Pass (Live),5
90+11,Leon Bailey,Aston Villa,0.64,0.88,Goal,8,Left Foot,,Moussa Diaby,Pass (Live),Youri Tielemans,Pass (Live),5
6,Marcus Rashford,Manchester Utd,0.13,0.19,Saved,8,Right Foot,,Marcus Rashford,Take-On,Marcus Rashford,Take-On,5
7,Rasmus Hojlund,Manchester Utd,0.03,,Off Target,15,Head,,Bruno Fernandes,Pass (Live),Christian Eriksen,Pass (Dead),5
8,Bruno Fernandes,Manchester Utd,0.05,,Blocked,26,Right Foot,,,,,,5
10,Tariq Lamptey,Brighton,0.01,,Off Target,25,Right Foot,,Adam Lallana,Pass (Live),Tariq Lamptey,Pass (Live),5
11,Marcus Rashford,Manchester Utd,0.05,,Blocked,11,Left Foot,,Sergio Reguilon,Pass (Live),Marcus Rashford,Pass (Live),5
20,Danny Welbeck,Brighton,0.52,0.35,Goal,9,Left Foot,,Simon Adingra,Pass (Live),Danny Welbeck,Pass (Live),5
25,Marcus Rashford,Manchester Utd,0.16,,Blocked,16,Right Foot,,Diogo Dalot,Pass (Live),Diogo Dalot,Take-On,5
26,Marcus Rashford,Manchester Utd,0.03,,Blocked,25,Right Foot,,Diogo Dalot,Pass (Live),Casemiro,Pass (Live),5
32,Danny Welbeck,Brighton,0.02,,Off Target,29,Right Foot,,Mahmoud Dahoud,Pass (Live),Pascal Gross,Pass (Live),5
34,Marcus Rashford,Manchester Utd,0.07,,Blocked,20,Right Foot,,Casemiro,Pass (Live),,,5
45+1,Marcus Rashford,Manchester Utd,0.12,,Off Target,17,Right Foot,,Victor Lindelof,Pass (Live),Christian Eriksen,Pass (Live),5
48,Pascal Gross,Brighton,0.03,0.02,Saved,26,Right Foot,,Danny Welbeck,Pass (Live),Kaoru Mitoma,Pass (Live),5
51,Marcus Rashford,Manchester Utd,0.05,,Off Target,11,Left Foot,,Rasmus Hojlund,Pass (Live),Diogo Dalot,Pass (Live),5
53,Pascal Gross,Brighton,0.29,0.22,Goal,17,Right Foot,,Pascal Gross,Take-On,Tariq Lamptey,Pass (Live),5
57,Bruno Fernandes,Manchester Utd,0.02,0.02,Saved,29,Right Foot,,Victor Lindelof,Pass (Live),Lisandro Martinez,Pass (Live),5
58,Marcus Rashford,Manchester Utd,0.03,,Blocked,16,Right Foot,,Rasmus Hojlund,Pass (Live),Bruno Fernandes,Pass (Live),5
66,Marcus Rashford,Manchester Utd,0.05,0.27,Saved,31,Right Foot,Free kick,Hannibal Mejbri,Fouled,Victor Lindelof,Pass (Live),5
71,Joao Pedro,Brighton,0.09,0.19,Goal,17,Right Foot,,Tariq Lamptey,Pass (Live),Lewis Dunk,Pass (Live),5
73,Hannibal Mejbri,Manchester Utd,0.03,0.19,Goal,29,Right Foot,,Lisandro Martinez,Pass (Live),Bruno Fernandes,Pass (Live),5
76,Victor Lindelof,Manchester Utd,0.15,,Off Target,7,Head,,Bruno Fernandes,Pass (Live),,,5
79,Kaoru Mitoma,Brighton,0.14,0.61,Saved,5,Right Foot,,Joao Pedro,Pass (Live),,,5
87,Evan Ferguson,Brighton,0.08,0.09,Saved,14,Right Foot,,Joao Pedro,Pass (Live),Ansu Fati,Pass (Live),5
88,Ansu Fati,Brighton,0.09,0.12,Saved,17,Right Foot,,Joao Pedro,Pass (Live),Ansu Fati,Pass (Live),5
90+3,Ansu Fati,Brighton,0.41,0.86,Saved,12,Right Foot,,Billy Gilmour,Pass (Live),Kaoru Mitoma,Pass (Live),5
9,Pape Matar Sarr,Tottenham,0.02,0.09,Saved,28,Right Foot,,Pedro Porro,Pass (Live),James Maddison,Pass (Live),5
11,Oliver McBurnie,Sheffield Utd,0.11,,Blocked,16,Right Foot,,Gustavo Hamer,Pass (Live),Cameron Archer,Pass (Live),5
17,Pape Matar Sarr,Tottenham,0.19,0.11,Saved,8,Head,,Dejan Kulusevski,Pass (Live),James Maddison,Pass (Live),5
18,Cristian Romero,Tottenham,0.04,,Off Target,11,Head,,James Maddison,Pass (Dead),,,5
19,Yves Bissouma,Tottenham,0.44,0.80,Saved,6,Left Foot,,Yves Bissouma,Take-On,Dejan Kulusevski,Pass (Live),5
21,Son Heung-min,Tottenham,0.03,0.35,Saved,24,Right Foot,,Manor Solomon,Pass (Live),James Maddison,Pass (Live),5
23,James Mcatee,Sheffield Utd,0.24,0.22,Saved,16,Right Foot,,Jayden Bogle,Pass (Live),Anel Ahmedhodzic,Pass (Live),5
24,James Maddison,Tottenham,0.08,0.06,Saved,26,Right Foot,,Cristian Romero,Pass (Dead),James Maddison,Fouled,5
27,Manor Solomon,Tottenham,0.06,0.18,Saved,22,Right Foot,,Destiny Udogie,Pass (Live),James Maddison,Pass (Live),5
34,James Maddison,Tottenham,0.04,0.03,Saved,22,Left Foot,,Pape Matar Sarr,Pass (Live),Yves Bissouma,Pass (Live),5
39,Son Heung-min,Tottenham,0.09,,Off Target,9,Head,,Manor Solomon,Pass (Live),Micky van de Ven,Pass (Live),5
40,James Maddison,Tottenham,0.03,,Off Target,13,Left Foot,Volley,Manor Solomon,Pass (Live),Pape Matar Sarr,Pass (Live),5
42,Dejan Kulusevski,Tottenham,0.04,,Blocked,14,Right Foot,,Pedro Porro,Pass (Live),Yves Bissouma,Pass (Live),5
45+1,Dejan Kulusevski,Tottenham,0.02,,Blocked,16,Left Foot,,James Maddison,Pass (Dead),,Fouled,5
45+4,Oliver McBurnie,Sheffield Utd,0.06,0.14,Saved,12,Head,,Gustavo Hamer,Pass (Dead),,,5
47,Pape Matar Sarr,Tottenham,0.07,,Blocked,22,Right Foot,,Manor Solomon,Pass (Live),Destiny Udogie,Pass (Live),5
56,Son Heung-min,Tottenham,0.04,,Blocked,15,Left Foot,,James Maddison,Pass (Dead),Manor Solomon,Fouled,5
57,Dejan Kulusevski,Tottenham,0.05,,Blocked,11,Right Foot,,Pedro Porro,Pass (Live),Dejan Kulusevski,Pass (Live),5
61,Cristian Romero,Tottenham,0.02,,Off Target,15,Head,,Yves Bissouma,Pass (Live),Destiny Udogie,Pass (Live),5
61,Manor Solomon,Tottenham,0.03,,Off Target,20,Right Foot,,James Maddison,Pass (Live),Destiny Udogie,Pass (Live),5
66,Manor Solomon,Tottenham,0.14,,Off Target,12,Left Foot,,Dejan Kulusevski,Pass (Live),Pedro Porro,Pass (Live),5
67,James Mcatee,Sheffield Utd,0.06,0.02,Saved,16,Left Foot,Deflected,Cameron Archer,Pass (Live),Oliver McBurnie,Pass (Live),5
67,Dejan Kulusevski,Tottenham,0.03,,Blocked,19,Left Foot,,Yves Bissouma,Pass (Live),Guglielmo Vicario,Pass (Live),5
68,Dejan Kulusevski,Tottenham,0.02,,Blocked,20,Left Foot,,James Maddison,Pass (Live),Pedro Porro,Pass (Live),5
71,Chris Basham,Sheffield Utd,0.10,,Off Target,10,Head,,Gustavo Hamer,Pass (Dead),Oliver McBurnie,Fouled,5
73,Gustavo Hamer,Sheffield Utd,0.08,0.75,Goal,12,Left Foot,,Jack Robinson,Pass (Dead),Vinicius Souza,Pass (Live),5
76,Yves Bissouma,Tottenham,0.03,,Blocked,27,Right Foot,,Pape Matar Sarr,Pass (Live),Pedro Porro,Pass (Live),5
77,Manor Solomon,Tottenham,0.05,,Off Target,22,Right Foot,,Yves Bissouma,Pass (Live),Manor Solomon,Pass (Live),5
88,Ivan Perisic,Tottenham,0.08,,Blocked,12,Right Foot,,Dejan Kulusevski,Pass (Live),Brennan Johnson,Pass (Live),5
89,Richarlison,Tottenham,0.12,,Off Target,8,Head,,Pedro Porro,Pass (Live),Dejan Kulusevski,Pass (Live),5
90,Dejan Kulusevski,Tottenham,0.08,0.06,Saved,11,Right Foot,,Dejan Kulusevski,Pass (Live),Brennan Johnson,Pass (Live),5
90+1,Pedro Porro,Tottenham,0.04,,Off Target,22,Right Foot,,Dejan Kulusevski,Pass (Live),James Maddison,Pass (Dead),5
90+5,Oliver Norwood,Sheffield Utd,0.01,0.28,Saved,41,Right Foot,,,,,,5
90+8,Richarlison,Tottenham,0.17,0.15,Goal,5,Head,,Ivan Perisic,Pass (Dead),Cristian Romero,Pass (Live),5
90+10,Dejan Kulusevski,Tottenham,0.08,0.15,Goal,16,Right Foot,,Richarlison,Pass (Live),Ivan Perisic,Pass (Live),5
4,Aaron Hickey,Brentford,0.04,0.09,Saved,11,Right Foot,Deflected,Mathias Jensen,Pass (Live),Aaron Hickey,Pass (Live),5
11,Christian Norgaard,Brentford,0.07,,Blocked,16,Right Foot,Volley,Yoane Wissa,Pass (Live),Rico Henry,Pass (Live),5
28,Fabian Schar,Newcastle Utd,0.02,,Blocked,35,Right Foot,,Bruno Guimaraes,Pass (Live),Elliot Anderson,Pass (Live),5
28,Sven Botman,Newcastle Utd,0.08,,Off Target,9,Head,,Kieran Trippier,Pass (Dead),Fabian Schar,Shot,5
28,Bruno Guimaraes,Newcastle Utd,0.27,0.03,Saved,3,Head,,Sven Botman,Shot,,,5
31,Callum Wilson,Newcastle Utd,0.12,,Off Target,9,Head,,Sean Longstaff,Pass (Live),Kieran Trippier,Pass (Live),5
37,Harvey Barnes,Newcastle Utd,0.01,,Blocked,32,Right Foot,Volley,,,,,5
38,Callum Wilson,Newcastle Utd,0.09,,Off Target,12,Head,,Kieran Trippier,Pass (Live),Fabian Schar,Pass (Live),5
43,Kieran Trippier,Newcastle Utd,0.01,,Off Target,23,Right Foot,Volley,Harvey Barnes,Fouled,Dan Burn,Pass (Live),5
45+1,Yoane Wissa,Brentford,0.03,,Blocked,18,Right Foot,,Vitaly Janelt,Pass (Live),Christian Norgaard,Pass (Live),5
45+3,Bryan Mbeumo,Brentford,0.04,,Off Target,7,Head,,Mathias Jensen,Pass (Dead),Yoane Wissa,Shot,5
50,Yoane Wissa,Brentford,0.02,,Blocked,21,Right Foot,,Yoane Wissa,Take-On,Vitaly Janelt,Pass (Live),5
64,Callum Wilson (pen),Newcastle Utd,0.79,1.00,Goal,13,Right Foot,,Anthony Gordon,Fouled,,,5
65,Christian Norgaard,Brentford,0.02,,Off Target,32,Right Foot,,,,,,5
68,Harvey Barnes,Newcastle Utd,0.05,,Off Target,25,Right Foot,,Harvey Barnes,Take-On,Dan Burn,Pass (Live),5
72,Yoane Wissa,Brentford,0.04,,Off Target,16,Right Foot,,Mads Roerslev,Interception,,,5
79,Neal Maupay,Brentford,0.01,,Blocked,15,Head,,Mads Roerslev,Pass (Live),Bryan Mbeumo,Pass (Live),5
83,Keane Lewis-Potter,Brentford,0.02,,Blocked,23,Right Foot,,Yoane Wissa,Pass (Live),Keane Lewis-Potter,Pass (Live),5
84,Yoane Wissa,Brentford,0.11,0.54,Saved,9,Head,,Keane Lewis-Potter,Pass (Live),Keane Lewis-Potter,Take-On,5
90+3,Yoane Wissa,Brentford,0.10,,Off Target,5,Head,,Mathias Jensen,Pass (Dead),Yoane Wissa,Fouled,5
2,Enzo Fernandez,Chelsea,0.04,0.11,Saved,28,Right Foot,,Raheem Sterling,Pass (Live),Raheem Sterling,Take-On,5
11,Raheem Sterling,Chelsea,0.14,,Off Target,11,Right Foot,,Conor Gallagher,Pass (Live),Enzo Fernandez,Pass (Live),5
13,Nicolas Jackson,Chelsea,0.03,,Woodwork,28,Right Foot,,Mykhailo Mudryk,Pass (Live),Nicolas Jackson,Pass (Live),5
18,Dango Ouattara,Bournemouth,0.12,0.50,Saved,4,Left Foot,,Ryan Christie,Pass (Live),Max Aarons,Pass (Dead),5
18,Marcus Tavernier,Bournemouth,0.01,0.02,Saved,20,Left Foot,Deflected,Marcus Tavernier,Take-On,Dango Ouattara,Shot,5
22,Raheem Sterling,Chelsea,0.14,,Blocked,9,Right Foot,,Conor Gallagher,Pass (Live),Malo Gusto,Pass (Live),5
26,Philip Billing,Bournemouth,0.11,,Blocked,12,Left Foot,,Ryan Christie,Pass (Live),Max Aarons,Pass (Live),5
30,Ryan Christie,Bournemouth,0.03,,Blocked,26,Left Foot,,Marcus Tavernier,Pass (Live),Philip Billing,Pass (Live),5
31,Dango Ouattara,Bournemouth,0.04,,Off Target,24,Right Foot,,Lloyd Kelly,Pass (Live),Lewis Cook,Pass (Live),5
33,Conor Gallagher,Chelsea,0.21,0.09,Saved,12,Right Foot,,Mykhailo Mudryk,Pass (Live),Levi Colwill,Pass (Live),5
50,Raheem Sterling,Chelsea,0.09,,Woodwork,21,Right Foot,Free kick,Mykhailo Mudryk,Fouled,Enzo Fernandez,Pass (Live),5
52,Marcus Tavernier,Bournemouth,0.04,,Off Target,23,Left Foot,,Ryan Christie,Pass (Live),Marcus Tavernier,Pass (Live),5
53,Nicolas Jackson,Chelsea,0.05,,Off Target,13,Left Foot,,Lesley Ugochukwu,Pass (Live),Robert Sanchez,Pass (Dead),5
57,Lewis Cook,Bournemouth,0.04,0.04,Saved,18,Right Foot,,,,,,5
65,Levi Colwill,Chelsea,0.18,0.53,Saved,4,Right Foot,,Raheem Sterling,Pass (Live),Conor Gallagher,Pass (Live),5
65,Levi Colwill,Chelsea,0.42,0.84,Saved,3,Right Foot,Deflected,Levi Colwill,Shot,,,5
68,Malo Gusto,Chelsea,0.02,,Off Target,31,Right Foot,,Raheem Sterling,Pass (Live),Enzo Fernandez,Pass (Dead),5
74,Raheem Sterling,Chelsea,0.02,,Off Target,25,Right Foot,,Cole Palmer,Pass (Live),Conor Gallagher,Pass (Live),5
78,Philip Billing,Bournemouth,0.18,,Blocked,21,Left Foot,Free kick,Justin Kluivert,Fouled,Dominic Solanke,Pass (Live),5
80,Dominic Solanke,Bournemouth,0.24,0.35,Saved,12,Right Foot,,Dominic Solanke,Take-On,Philip Billing,Pass (Live),5
80,Justin Kluivert,Bournemouth,0.05,,Blocked,16,Right Foot,,Lewis Cook,Pass (Live),Ryan Christie,Pass (Live),5
80,Dominic Solanke,Bournemouth,0.08,,Off Target,9,Head,,Justin Kluivert,Pass (Live),Max Aarons,Pass (Live),5
83,Nicolas Jackson,Chelsea,0.20,0.26,Saved,9,Head,,Ian Maatsen,Pass (Live),Ben Chilwell,Pass (Dead),5
85,Cole Palmer,Chelsea,0.25,0.15,Saved,9,Left Foot,Volley,Raheem Sterling,Pass (Live),Cole Palmer,Pass (Live),5
85,Ian Maatsen,Chelsea,0.20,,Blocked,9,Left Foot,Volley,Cole Palmer,Shot,,,5
88,Dominic Solanke,Bournemouth,0.04,,Blocked,15,Head,,Max Aarons,Pass (Live),Philip Billing,Pass (Live),5
90,Dominic Solanke,Bournemouth,0.06,,Blocked,18,Left Foot,,David Brooks,Pass (Live),Justin Kluivert,Pass (Live),5
10,Fabio Vieira,Arsenal,0.04,,Off Target,19,Right Foot,,Oleksandr Zinchenko,Pass (Live),Martin Odegaard,Pass (Live),5
26,Declan Rice,Arsenal,0.13,,Blocked,13,Right Foot,,Declan Rice,Take-On,Bukayo Saka,Pass (Live),5
31,Arnaut Danjuma,Everton,0.02,,Blocked,33,Right Foot,,Abdoulaye Doucoure,Pass (Live),,,5
31,Idrissa Gana Gueye,Everton,0.06,0.09,Saved,26,Right Foot,,Beto,Pass (Live),Abdoulaye Doucoure,Tackle,5
39,Dwight McNeil,Everton,0.01,,Blocked,32,Left Foot,,Abdoulaye Doucoure,Pass (Live),Amadou Onana,Pass (Live),5
40,Ben White,Arsenal,0.04,0.05,Saved,22,Left Foot,,Martin Odegaard,Pass (Live),Ben White,Pass (Live),5
45+1,Dwight McNeil,Everton,0.06,,Blocked,15,Left Foot,,Idrissa Gana Gueye,Pass (Live),Idrissa Gana Gueye,Interception,5
46,Martin Odegaard,Arsenal,0.21,0.07,Saved,13,Left Foot,,Declan Rice,Pass (Live),Ben White,Pass (Live),5
47,Fabio Vieira,Arsenal,0.03,,Off Target,14,Left Foot,,Martin Odegaard,Shot,,,5
50,Oleksandr Zinchenko,Arsenal,0.02,,Blocked,27,Left Foot,,Martin Odegaard,Pass (Live),Martin Odegaard,Take-On,5
58,Eddie Nketiah,Arsenal,0.04,,Blocked,12,Right Foot,,Martin Odegaard,Pass (Live),Declan Rice,Interception,5
59,Oleksandr Zinchenko,Arsenal,0.02,,Blocked,26,Left Foot,,Eddie Nketiah,Shot,,,5
59,Oleksandr Zinchenko,Arsenal,0.04,,Blocked,26,Left Foot,,Leandro Trossard,Pass (Live),Bukayo Saka,Pass (Dead),5
67,Arnaut Danjuma,Everton,0.04,,Off Target,21,Left Foot,,Dominic Calvert-Lewin,Pass (Live),Dwight McNeil,Pass (Live),5
69,Leandro Trossard,Arsenal,0.09,0.65,Goal,13,Left Foot,,Bukayo Saka,Pass (Live),Martin Odegaard,Pass (Live),5
72,Vitaliy Mykolenko,Everton,0.01,,Blocked,15,Left Foot,Volley,Jordan Pickford,Pass (Live),Amadou Onana,Pass (Live),5
74,Fabio Vieira,Arsenal,0.09,,Off Target,10,Left Foot,Volley,Ben White,Pass (Live),Martin Odegaard,Pass (Live),5
76,Idrissa Gana Gueye,Everton,0.05,,Off Target,18,Right Foot,,Arnaut Danjuma,Pass (Live),Amadou Onana,Pass (Live),5
77,Martin Odegaard,Arsenal,0.10,0.03,Saved,15,Right Foot,,Leandro Trossard,Pass (Live),,,5
77,Fabio Vieira,Arsenal,0.21,,Blocked,16,Left Foot,,Martin Odegaard,Shot,,,5
90,Dominic Calvert-Lewin,Everton,0.10,,Off Target,13,Right Foot,,Nathan Patterson,Pass (Live),Nathan Patterson,Interception,5
4,Lyle Foster,Burnley,0.02,0.02,Saved,27,Right Foot,,,,,,5
6,Scott McKenna,Nott'ham Forest,0.02,,Off Target,16,Left Foot,Volley,Orel Mangala,Fouled,Morgan Gibbs-White,Tackle,5
9,Callum Hudson-Odoi,Nott'ham Forest,0.03,,Blocked,18,Right Foot,,Scott McKenna,Pass (Live),Ibrahim Sangare,Pass (Live),5
14,Taiwo Awoniyi,Nott'ham Forest,0.08,,Blocked,14,Left Foot,Deflected,Callum Hudson-Odoi,Pass (Live),Anthony Elanga,Pass (Live),5
16,Callum Hudson-Odoi,Nott'ham Forest,0.07,0.09,Saved,22,Right Foot,,Taiwo Awoniyi,Pass (Live),Taiwo Awoniyi,Tackle,5
29,Zeki Amdouni,Burnley,0.03,0.15,Saved,28,Right Foot,,Luca Koleosho,Pass (Live),,,5
41,Zeki Amdouni,Burnley,0.07,0.38,Goal,21,Left Foot,Volley,Luca Koleosho,Take-On,Josh Brownhill,Pass (Live),5
45,Ola Aina,Nott'ham Forest,0.03,,Off Target,23,Right Foot,,Orel Mangala,Pass (Live),Taiwo Awoniyi,Pass (Live),5
45+1,Anthony Elanga,Nott'ham Forest,0.03,0.01,Saved,23,Right Foot,,Morgan Gibbs-White,Pass (Live),Ola Aina,Tackle,5
50,Zeki Amdouni,Burnley,0.06,,Blocked,26,Left Foot,,Luca Koleosho,Pass (Live),Charlie Taylor,Pass (Live),5
51,Charlie Taylor,Burnley,0.02,,Off Target,27,Left Foot,Volley,Zeki Amdouni,Shot,,,5
55,Orel Mangala,Nott'ham Forest,0.08,,Off Target,21,Right Foot,,Morgan Gibbs-White,Pass (Live),Anthony Elanga,Pass (Live),5
57,Orel Mangala,Nott'ham Forest,0.02,,Blocked,22,Right Foot,,Callum Hudson-Odoi,Pass (Live),Nuno Tavares,Pass (Live),5
57,Morgan Gibbs-White,Nott'ham Forest,0.12,,Off Target,11,Head,,Anthony Elanga,Pass (Live),Ola Aina,Pass (Live),5
61,Callum Hudson-Odoi,Nott'ham Forest,0.02,0.63,Goal,22,Right Foot,,Taiwo Awoniyi,Pass (Live),Ibrahim Sangare,Pass (Live),5
65,Morgan Gibbs-White,Nott'ham Forest,0.07,,Blocked,12,Right Foot,,Callum Hudson-Odoi,Pass (Live),Orel Mangala,Pass (Live),5
73,Anass Zaroury,Burnley,0.09,,Off Target,14,Right Foot,Volley,Connor Roberts,Pass (Dead),Connor Roberts,Pass (Dead),5
80,Morgan Gibbs-White,Nott'ham Forest,0.05,,Blocked,12,Left Foot,Volley,Anthony Elanga,Pass (Live),Morgan Gibbs-White,Pass (Live),5
88,Ibrahim Sangare,Nott'ham Forest,0.06,,Off Target,20,Right Foot,,Morgan Gibbs-White,Pass (Live),Ola Aina,Pass (Live),5
90+1,Lyle Foster,Burnley,0.13,,Off Target,4,Head,,Mike Tresor,Pass (Dead),,,5
90+2,Ameen Al-Dakhil,Burnley,0.04,,Blocked,13,Right Foot,,Josh Cullen,Pass (Dead),Josh Brownhill,Fouled,5
90+2,Josh Brownhill,Burnley,0.07,,Blocked,13,Right Foot,Volley,Ameen Al-Dakhil,Shot,,,5
90+2,Mike Tresor,Burnley,0.04,,Off Target,16,Right Foot,Volley,Josh Brownhill,Shot,,,5
90+6,Morgan Gibbs-White,Nott'ham Forest,0.02,0.24,Saved,26,Right Foot,,Ola Aina,Pass (Live),Divock Origi,Pass (Dead),5
3,Julian Alvarez,Manchester City,0.13,0.34,Saved,26,Right Foot,Free kick,Erling Haaland,Fouled,Ruben Dias,Pass (Live),6
7,Phil Foden,Manchester City,0.10,0.32,Goal,15,Left Foot,Volley,Kyle Walker,Pass (Live),Rodri,Pass (Live),6
14,Erling Haaland,Manchester City,0.14,0.25,Goal,8,Head,,Matheus Nunes,Pass (Live),Phil Foden,Pass (Live),6
